l,0.003703703703703704
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
